,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,gross,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations
111,2000,MVP: Most Valuable Primate,tt0196106,PG,93,"Comedy, Family, Sport",3.9,43.0,"Jack is a three-year-old chimpanzee who has been the subject of a long-term experiment by Dr. Kendall, a researcher who been teaching Jack to communicate through sign language. Jack, ...",2086,1246237.0,15.0,8.0,-1.0,0,2
112,2000,Maelstrom,tt0220627,R,87,Drama,7.1,66.0,"After plunging her car into a river, a woman encounters a man who helps her come to terms with her life.",4233,33410.0,32.0,40.0,-1.0,23,9
113,2000,Malèna,tt0213847,R,108,"Comedy, Drama, Romance, War",7.5,54.0,"Amidst the war climate, a teenage boy discovering himself becomes love-stricken by Malèna, a sensual woman living in a small, narrow-minded Italian town.",79836,3429045.0,231.0,90.0,991.0,7,17
114,2000,MalЏna,tt0213847,R,109,Comedy|Drama|Romance,7.5,54.0,A woman provokes sensual awakenings in a group of adolescent boys.,68675,3430000.0,223.0,86.0,1623.0,0,4
115,2000,Maybe Baby,tt0206926,R,104,"Comedy, Romance",5.7,46.0,A comedy about a couple (Hugh Laurie and Joely Richardson) who are trying to conceive a child.,5381,8351.0,57.0,50.0,-1.0,0,0
116,2000,"Me, Myself & Irene",tt0183505,R,116,Comedy,6.5,49.0,A nice-guy cop with dissociative identity disorder must protect a woman on the run from a corrupt ex-boyfriend and his associates.,190379,90570000.0,483.0,154.0,2501.0,0,0
117,2000,Meet the Parents,tt0212338,PG-13,108,Comedy|Romance,7.0,73.0,"Male nurse Greg Focker meets his girlfriend's parents before proposing, but her suspicious father is every date's worst nightmare.",267609,166230000.0,508.0,148.0,2322.0,1,2
118,2000,Memento,tt0209144,R,113,Mystery|Thriller,8.5,80.0,A man juggles searching for his wife's murderer and keeping his short-term memory loss from being an obstacle.,879688,25530000.0,2078.0,274.0,441.0,10,26
119,2000,Men of Honor,tt0203019,R,129,Biography|Drama,7.19999981,56.0,"The story of Carl Brashear, the first African American, then also the first amputee, US Navy Diver and the man who trained him.",91691,48810000.0,233.0,97.0,2837.0,0,0
120,2000,Merci pour le Chocolat,tt0232083,Not Rated,101,"Crime, Drama, Mystery, Thriller",6.7,82.0,"In Lausanne, the aspirant pianist Jeanne Pollet has lunch with her mother Louise Pollet, her boyfriend Axel and his mother. Lenna leans that when she was born, a nurse had mistakenly told ...",4356,443238.0,44.0,69.0,-1.0,4,2
121,2000,Miss Congeniality,tt0212346,PG-13,109,Action|Comedy|Crime,6.19999981,43.0,An FBI agent must go undercover in the Miss United States beauty pageant to prevent a group from bombing the event.,142566,106810000.0,371.0,140.0,1384.0,0,2
122,2000,Mission to Mars,tt0183523,PG,114,"Adventure, Sci-Fi, Thriller",5.6,34.0,"When the first manned mission to Mars meets with a catastrophic and mysterious disaster after reporting an unidentified structure, a rescue mission is launched to investigate the tragedy and bring back any survivors.",66882,60883407.0,968.0,187.0,4990.0,0,0
123,2000,Mission: Impossible II,tt0120755,PG-13,123,Action|Adventure|Thriller,6.0999999,59.0,"A secret agent is sent to Sydney, to find and destroy a genetically modified disease called ""Chimera"".",249988,215400000.0,1431.0,234.0,2153.0,1,2
124,2000,My Dog Skip,tt0156812,PG,95,"Comedy, Drama, Family, Sport",7.1,61.0,"A shy boy grows up in 1940s Mississippi with the help of his beloved dog, Skip.",18306,34099640.0,147.0,85.0,-1.0,7,4
125,2000,Next Friday,tt0195945,R,98,Comedy,6.1,41.0,Uncle Elroy and Day Day owe money on taxes so Craig finds a way to steal from the next door neighbors to pay off the taxes so Uncle Elroy's house doesn't get put up for auction.,33723,57328603.0,82.0,15.0,3741.0,0,0
126,2000,Nico and Dani,tt0250478,R,91,"Comedy, Drama, Romance",6.8,59.0,"A Spanish coming of age story focusing on the antics of two 17 year olds, who have a posh beach house almost all to themselves one summer. This is also a summer of sexual awakenings.",5764,347986.0,33.0,40.0,-1.0,12,9
127,2000,Nine Queens,tt0247586,R,114,"Crime, Drama, Thriller",7.9,80.0,"Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the ""nine queens"").",45700,1221261.0,123.0,97.0,-1.0,22,8
128,2000,Nora,tt0158033,R,106,"Biography, Drama",6.1,70.0,"In 1904, in Dublin, James Joyce chats up Nora Barnacle, a hotel maid recently come from Galway. She enchants him with her frank, direct and uninhibited manner, and before long, he's ...",1506,12297.0,30.0,25.0,-1.0,3,7
129,2000,Nurse Betty,tt0171580,R,110,"Comedy, Crime, Drama, Romance",6.2,69.0,Comedy about a widow's post-traumatic obsession with a soap star.,31826,25167270.0,259.0,158.0,-1.0,4,14
130,2000,Nutty Professor II: The Klumps,tt0144528,PG-13,106,"Comedy, Romance, Sci-Fi",4.4,38.0,"Scientist Sherman Klump's inventions, his upcoming marriage to his pretty colleague Denise Gaines and his reputation are threatened by his evil clone Buddy Love.",45469,123309890.0,175.0,96.0,-1.0,2,14
131,2000,"O Brother, Where Art Thou?",tt0190590,PG-13,107,Adventure|Comedy|Crime,7.80000019,69.0,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.",232646,45510000.0,867.0,201.0,970.0,1,11
132,2000,Pane e tulipani,tt0237539,PG-13,114,"Comedy, Romance",7.4,68.0,"After being forgotten in a highway café during a bus trip, a housewife decides to start a new life by herself in Venice.",8600,5311177.0,98.0,60.0,-1.0,32,13
133,2000,Panic,tt0194218,R,88,"Comedy, Crime, Drama",6.7,77.0,"Alex, a hit man, tries to get out of the family business, but his father won't let him do so. While seeking the help of a therapist, he meets a sexually charged 23-year-old woman with whom he falls in love.",7729,779137.0,119.0,54.0,-1.0,0,2
134,2000,Passion of Mind,tt0160644,PG-13,105,"Drama, Mystery, Romance, Sci-Fi, Thriller",5.6,28.0,A psychological romantic thriller where fantasy and reality become indistinguishable for a woman leading a double life in her dreams.,3015,769009.0,41.0,49.0,-1.0,0,0
135,2000,Pay It Forward,tt0223897,PG-13,123,Drama,7.2,40.0,A young boy attempts to make the world a better place after his teacher gives him that chance.,107093,33519628.0,665.0,160.0,3659.0,0,4
136,2000,Pitch Black,tt0134847,R,109,Horror|Sci-Fi,7.099999900000001,49.0,"A commercial transport ship and its crew are marooned on a planet full of bloodthirsty creatures that only come out to feast at night. But then, they learn that a month-long eclipse is about to occur.",197982,39240000.0,808.0,211.0,1353.0,0,0
137,2000,Pollock,tt0183659,R,122,Biography|Drama,7.0,77.0,"A film about the life and career of the American painter, Jackson Pollock.",23585,8600000.0,148.0,114.0,,1,2
138,2000,Poor White Trash,tt0204350,R,85,"Comedy, Crime",5.2,23.0,A white trash family must resort to crime to send their teenaged son to college.,1197,1404.0,36.0,11.0,-1.0,0,0
139,2000,Proof of Life,tt0228750,R,135,"Action, Drama, Thriller",6.2,45.0,"Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.",52906,32598931.0,265.0,128.0,-1.0,0,5
140,2000,Psycho Beach Party,tt0206226,Unrated,95,"Comedy, Horror, Mystery",6.3,42.0,"Spoof of 1960s Beach Party/Gidget surfing movies mixed with slasher horror films. Florence Forrest, a not-so-innocent girl in 1960s Malibu, becomes ""Chicklet"", the first girl surfer at ...",5148,265107.0,96.0,52.0,-1.0,3,0
141,2000,Quills,tt0180073,R,124,Biography|Drama,7.400000099999999,70.0,"In a Napoleonic era insane asylum, an inmate, the irrepressible Marquis De Sade, fights a battle of wills against a tyrannically prudish doctor.",45631,7060000.0,313.0,132.0,3271.0,3,23
142,2000,Rape Me,tt0249380,Not Rated,77,"Crime, Drama, Thriller",4.5,35.0,"Two young women, marginalised by society, go on a destructive tour of sex and violence. Breaking norms and killing men - and shattering the complacency of polite cinema audiences.",15967,5793.0,237.0,88.0,4979.0,0,3
143,2000,Ready to Rumble,tt0217756,PG-13,107,"Comedy, Sport",5.4,23.0,Two slacker wrestling fans are devastated by the ousting of their favorite character by an unscrupulous promoter.,12896,12372410.0,100.0,53.0,-1.0,0,0
144,2000,Red Planet,tt0199753,PG-13,106,"Action, Sci-Fi, Thriller",5.7,34.0,"Astronauts, and their robotic dog AMEE (Autonomous Mapping Evaluation and Evasion), search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry.",52452,17480890.0,347.0,147.0,-1.0,0,0
145,2000,Reindeer Games,tt0184858,R,104,"Action, Adventure, Crime, Drama, Thriller",5.7,37.0,"After assuming his dead cellmate's identity to get with the other man's girlfriend, an ex-con finds himself a reluctant participant in a casino heist.",35408,23360779.0,219.0,68.0,-1.0,0,3
146,2000,Remember the Titans,tt0210945,PG,113,Biography|Drama|Sport,7.80000019,48.0,The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.,165555,115650000.0,403.0,156.0,767.0,0,0
147,2000,Requiem for a Dream,tt0180093,R,102,Drama,8.39999962,68.0,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,596759,3610000.0,1930.0,238.0,245.0,9,28
148,2000,Return to Me,tt0122459,PG,115,"Comedy, Drama, Romance",6.9,54.0,A man who falls in love with the woman who received his wife's heart must decide which woman it is who holds his heart.,18486,32662299.0,280.0,106.0,-1.0,0,2
149,2000,Road Trip,tt0215129,R,93,Adventure|Comedy,6.5,55.0,Four college buddies embark on a road trip to retrieve an illicit tape mistakenly mailed to a female friend.,136119,68530000.0,303.0,103.0,1812.0,0,0
150,2000,Romeo Must Die,tt0165929,R,115,Action|Crime|Thriller,6.0999999,52.0,An avenging cop seeks out his brother's killer and falls for the daughter of a businessman who is involved in a money-deal with his father.,58111,55970000.0,368.0,69.0,2339.0,0,0
151,2000,Rugrats in Paris: The Movie,tt0213203,G,78,"Animation, Adventure, Comedy, Family, Romance",6.2,62.0,"The Rugrats travel to Paris, France, where Chuckie hopes to find a new mother and keep his father from marrying an evil business woman.",10049,76507756.0,53.0,32.0,-1.0,3,7
152,2000,Rules of Engagement,tt0160797,R,128,"Drama, Thriller, War",6.4,45.0,An attorney defends an officer on trial for ordering his troops to fire on civilians after they stormed a U.S. embassy in a Middle Eastern country.,41676,61335230.0,274.0,62.0,-1.0,0,2
153,2000,Saving Grace,tt0195234,R,93,"Comedy, Crime",6.9,62.0,"A small-town English widow, facing financial troubles after her husband's suicide, turns to agriculture of an illegal kind.",16797,12115757.0,123.0,99.0,-1.0,4,8
154,2000,Scarlet Diva,tt0218581,R,90,Drama,5.2,48.0,"A young Italian actress embarks on a self-destructive spree of sex, drugs and other excess while doing some soul searching to find the path for redemption.",2112,18062.0,30.0,32.0,-1.0,2,0
155,2000,Scary Movie,tt0175142,R,88,Comedy,6.19999981,48.0,"A year after disposing of the body of a man they accidentally killed, a group of dumb teenagers are stalked by a bumbling serial killer.",192128,157000000.0,895.0,94.0,1213.0,0,0
156,2000,Scream 3,tt0134084,R,116,"Horror, Mystery",5.6,56.0,"While Sidney and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.",114053,89138076.0,734.0,216.0,3914.0,5,5
157,2000,Screwed,tt0156323,PG-13,81,"Comedy, Crime",5.7,7.0,"A chauffeur kidnaps his rich boss's dog to hold it for ransom, but when she accidentally gets the dog back, she thinks that it's the chauffeur who's been kidnapped.",7688,7027345.0,68.0,29.0,-1.0,0,0
158,2000,Seom,tt0255589,Not Rated,90,"Drama, Thriller",7.0,61.0,A Carer becomes the mother to a secluded isle.,11632,21075.0,67.0,78.0,-1.0,5,2
159,2000,Sexy Beast,tt0203119,R,89,Crime|Thriller,7.30000019,79.0,"Brutal gangster Don Logan recruits ""retired"" safecracker Gal for one last job, but it goes badly for both of them.",44469,6940000.0,349.0,148.0,2800.0,3,9
160,2000,Shadow of the Vampire,tt0189998,R,92,Drama|Horror,6.900000099999999,71.0,The filming of Nosferatu (1922) is hampered by the fact that its star Max Schreck is taking the role of a vampire far more seriously than seems humanly possible.,34859,8280000.0,340.0,199.0,,3,8
161,2000,Shaft,tt0162650,R,99,"Action, Crime, Thriller",5.9,50.0,New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.,65510,70334258.0,298.0,138.0,1832.0,0,13
162,2000,Shanghai Noon,tt0184894,PG-13,110,"Action, Adventure, Comedy, Western",6.6,77.0,"A Chinese man travels to the Wild West to rescue a kidnapped Princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss.",111704,56937502.0,291.0,135.0,-1.0,0,7
163,2000,Small Time Crooks,tt0196216,PG,94,"Comedy, Crime",6.7,69.0,A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success.,34705,17071230.0,192.0,90.0,-1.0,0,3
164,2000,Snatch,tt0208092,R,102,Comedy|Crime,8.30000019,55.0,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",623296,30090000.0,735.0,151.0,307.0,0,0
165,2000,Snow Day,tt0184907,PG,89,"Adventure, Comedy, Family",5.0,34.0,"When a school in upstate New York is snowed in, a group of students hi-jack a plow to keep the school closed.",10685,60020107.0,97.0,35.0,4621.0,0,4
166,2000,Songcatcher,tt0210299,PG-13,109,"Drama, Music",7.3,63.0,"After being denied a promotion at the university where she teaches, Doctor Lily Penleric, a brilliant musicologist, impulsively visits her sister, who runs a struggling rural school in ...",3066,3050934.0,77.0,38.0,-1.0,5,5
167,2000,Songs from the Second Floor,tt0120263,Not Rated,98,"Comedy, Drama",7.7,76.0,"Where are we humans going? A film poem inspired by the Peruvian poet César Vallejo. We meet people in the city. People trying to communicate, searching compassion and get the connection of small and large things.",15649,2303.0,105.0,81.0,-1.0,9,4
168,2000,Sordid Lives,tt0204640,R,111,"Comedy, Romance",6.8,47.0,"As three generations of a family in a small Texas town gather for a funeral, we learn the hilarious, sad, trashy truth of their ""Sordid Lives.""",2673,1111273.0,83.0,14.0,-1.0,10,0
169,2000,"South of Heaven, West of Hell",tt0179473,R,131,"Drama, Western",4.2,22.0,"Valentine Casey is a U.S. Marshal in the desolate Tucson territory of the early 1900s. On Christmas Eve, his outlaw family pays him a disturbing visit. He must confront the sins of his past...",1310,16609.0,79.0,11.0,-1.0,0,0
170,2000,Space Cowboys,tt0186566,PG-13,130,Action|Adventure|Thriller,6.4000001,73.0,"When a retired engineer is called upon to rescue a failing satellite, he insists that his equally old teammates accompany him into space.",61837,90450000.0,328.0,166.0,3244.0,0,0
171,2000,Stardom,tt0192949,R,100,"Drama, Comedy",5.7,36.0,A young girl is plucked from small-town obscurity and thrust into the spotlight of the glamorous world of super-models.,1573,77527.0,27.0,22.0,-1.0,2,7
172,2000,State and Main,tt0120202,R,105,"Comedy, Drama",6.8,75.0,A movie crew invades a small town whose residents are all too ready to give up their values for showbiz glitz.,19527,6920692.0,172.0,119.0,-1.0,7,8
173,2000,Steal This Movie,tt0161216,R,107,"Biography, Drama, Romance",6.4,36.0,"Five years after Yippie founder Abbie Hoffman goes underground to avoid a drug-related prison sentence, he contacts a reporter to get out the story of the FBI's covert spying, harassment ...",2137,76053.0,43.0,42.0,-1.0,0,2
174,2000,Sunset Strip,tt0178050,R,90,"Comedy, Drama",5.7,33.0,"A comedy that takes place over twenty-four hours on the Sunset Strip, in 1972.",1375,3926.0,20.0,7.0,-1.0,0,0
175,2000,Supernova,tt0134983,PG-13,90,"Horror, Sci-Fi, Thriller",4.8,19.0,"Supernova chronicles the search and rescue patrol of a medical ship in deep space in the early 22nd century and its six-member crew which includes a captain and pilot, a co-pilot, a medical...",16276,14218868.0,289.0,67.0,-1.0,0,0
176,2000,The 6th Day,tt0216216,PG-13,123,"Action, Mystery, Sci-Fi, Thriller",5.9,49.0,Futuristic action about a man who meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.,110404,34604280.0,291.0,154.0,2911.0,0,8
177,2000,The Adventures of Rocky & Bullwinkle,tt0131704,PG,92,"Animation, Adventure, Comedy, Family, Fantasy",4.2,36.0,"When enemies Boris, Natasha, and Fearless Leader escape into the real world with a nefarious scheme, Rocky and Bullwinkle do the same, and team up with a young F.B.I. Agent to stop the trio.",18315,26000610.0,195.0,52.0,-1.0,2,6
